bootstrap_iteration,crossover_R,crossover_pct
128,85.04020020576866,8.304707051344595
129,85.19965697177103,8.320279001149515
130,85.18415934150133,8.318765560693489
131,1.4221627406752453,0.13888308014406692
132,85.19965697177103,8.320279001149515
133,1.5017345588662612,0.14665376551428333
134,84.56704356763748,8.258500348402098
135,84.1446629218648,8.21725223846336
136,83.81911087563785,8.185460046449009
137,83.88470500402718,8.19186572304953
138,85.39412370603368,8.339269893167351
139,84.97307133777325,8.29815149782942
140,84.56704356763748,8.258500348402098
141,83.56148017806512,8.160300798639172
142,84.62459288585667,8.26412039900944
143,1.520057629385323,0.14844312786966044
144,1.520057629385323,0.14844312786966044
145,84.8317095725281,8.284346637942196
146,84.36708519405525,8.238973163481958
147,85.18415934150133,8.318765560693489
148,84.1446629218648,8.21725223846336
149,83.9567779083644,8.198904092613711
150,84.28355310890812,8.23081573329181
151,83.9567779083644,8.198904092613711
152,84.37649927238789,8.23989250706913
153,85.02476188194754,8.30319940253394
154,84.36131712533233,8.238409875520736
155,84.78056515329313,8.279352065751281
156,84.36708519405525,8.238973163481958
157,1.520057629385323,0.14844312786966044
158,85.18415934150133,8.318765560693489
159,1.514590945738493,0.1479092720447747
160,83.88470500402718,8.19186572304953
161,84.21093359522516,8.223723983908707
162,84.63987849275809,8.265613134058407
163,84.1446629218648,8.21725223846336
164,83.56148017806512,8.160300798639172
165,84.36708519405525,8.238973163481958
166,84.36131712533233,8.238409875520736
167,85.19965697177103,8.320279001149515
168,84.36708519405525,8.238973163481958
169,1.515298757929704,0.14797839432907264
170,85.23392990164103,8.323625966957133
171,84.62459288585667,8.26412039900944
172,83.81911087563785,8.185460046449009
173,83.88470500402718,8.19186572304953
174,84.53992958897125,8.255852498922973
175,1.514590945738493,0.1479092720447747
176,1.515298757929704,0.14797839432907264
177,84.1446629218648,8.21725223846336
178,85.19965697177103,8.320279001149515
179,84.36708519405525,8.238973163481958
180,84.76522525283005,8.277854028596684
181,84.97307133777325,8.29815149782942
182,85.23392990164103,8.323625966957133
183,84.1446629218648,8.21725223846336
184,84.78056515329313,8.279352065751281
185,85.02476188194754,8.30319940253394
186,84.62459288585667,8.26412039900944
187,85.19965697177103,8.320279001149515
188,84.36708519405525,8.238973163481958
189,83.9567779083644,8.198904092613711
190,1.520057629385323,0.14844312786966044
191,1.5017345588662612,0.14665376551428333
192,85.19965697177103,8.320279001149515
193,83.56148017806512,8.160300798639172
194,84.36131712533233,8.238409875520736
195,84.78056515329313,8.279352065751281
196,84.28355310890812,8.23081573329181
197,1.515298757929704,0.14797839432907264
198,84.76522525283005,8.277854028596684
199,83.88470500402718,8.19186572304953
200,85.04020020576866,8.304707051344595
201,1.4221627406752453,0.13888308014406692
202,1.515298757929704,0.14797839432907264
203,84.69742160456961,8.27123257857125
204,85.02476188194754,8.30319940253394
205,83.9567779083644,8.198904092613711
206,84.78056515329313,8.279352065751281
207,83.88470500402718,8.19186572304953
208,1.520057629385323,0.14844312786966044
209,84.97307133777325,8.29815149782942
210,83.56148017806512,8.160300798639172
211,1.4221627406752453,0.13888308014406692
212,1.515298757929704,0.14797839432907264
213,85.02476188194754,8.30319940253394
214,84.36131712533233,8.238409875520736
215,84.8317095725281,8.284346637942196
216,84.8317095725281,8.284346637942196
217,84.56704356763748,8.258500348402098
218,84.36708519405525,8.238973163481958
219,84.36131712533233,8.238409875520736
220,84.97307133777325,8.29815149782942
221,84.76522525283005,8.277854028596684
222,84.28355310890812,8.23081573329181
223,1.520057629385323,0.14844312786966044
224,84.97307133777325,8.29815149782942
225,83.88470500402718,8.19186572304953
226,84.76522525283005,8.277854028596684
227,84.36131712533233,8.238409875520736
228,83.56148017806512,8.160300798639172
229,84.69742160456961,8.27123257857125
230,85.18415934150133,8.318765560693489
231,1.514590945738493,0.1479092720447747
232,1.515298757929704,0.14797839432907264
233,84.56704356763748,8.258500348402098
234,84.63987849275809,8.265613134058407
235,84.76522525283005,8.277854028596684
236,84.37649927238789,8.23989250706913
237,84.76522525283005,8.277854028596684
238,84.97307133777325,8.29815149782942
239,84.36131712533233,8.238409875520736
240,84.37649927238789,8.23989250706913
241,85.19965697177103,8.320279001149515
242,85.02476188194754,8.30319940253394
243,84.76522525283005,8.277854028596684
244,84.69742160456961,8.27123257857125
245,84.76522525283005,8.277854028596684
246,84.37649927238789,8.23989250706913
247,84.36708519405525,8.238973163481958
248,83.9567779083644,8.198904092613711
249,84.36708519405525,8.238973163481958
250,1.5017345588662612,0.14665376551428333
251,84.56704356763748,8.258500348402098
252,84.62459288585667,8.26412039900944
253,85.04020020576866,8.304707051344595
254,1.520057629385323,0.14844312786966044
255,85.18415934150133,8.318765560693489
256,84.69742160456961,8.27123257857125
257,83.88470500402718,8.19186572304953
258,1.515298757929704,0.14797839432907264
259,84.36131712533233,8.238409875520736
260,85.23392990164103,8.323625966957133
261,84.76522525283005,8.277854028596684
262,84.36131712533233,8.238409875520736
263,84.37649927238789,8.23989250706913
264,1.5017345588662612,0.14665376551428333
265,84.62459288585667,8.26412039900944
266,84.62459288585667,8.26412039900944
267,84.63987849275809,8.265613134058407
268,1.515298757929704,0.14797839432907264
269,84.78056515329313,8.279352065751281
270,1.514590945738493,0.1479092720447747
271,1.515298757929704,0.14797839432907264
272,85.39412370603368,8.339269893167351
273,83.88470500402718,8.19186572304953
274,1.5017345588662612,0.14665376551428333
275,84.53992958897125,8.255852498922973
276,83.88470500402718,8.19186572304953
277,85.04020020576866,8.304707051344595
278,85.04020020576866,8.304707051344595
279,84.36708519405525,8.238973163481958
280,1.514590945738493,0.1479092720447747
281,85.39412370603368,8.339269893167351
282,84.76522525283005,8.277854028596684
283,83.81911087563785,8.185460046449009
284,83.81911087563785,8.185460046449009
285,84.76522525283005,8.277854028596684
286,85.19965697177103,8.320279001149515
287,84.78056515329313,8.279352065751281
288,84.76522525283005,8.277854028596684
289,85.04020020576866,8.304707051344595
290,83.9567779083644,8.198904092613711
291,1.520057629385323,0.14844312786966044
292,1.515298757929704,0.14797839432907264
293,85.39412370603368,8.339269893167351
294,84.28355310890812,8.23081573329181
295,1.5017345588662612,0.14665376551428333
296,84.97307133777325,8.29815149782942
297,84.1446629218648,8.21725223846336
298,83.81911087563785,8.185460046449009
299,1.515298757929704,0.14797839432907264
300,84.53992958897125,8.255852498922973
301,84.36708519405525,8.238973163481958
302,84.76522525283005,8.277854028596684
303,1.5017345588662612,0.14665376551428333
304,84.97307133777325,8.29815149782942
305,1.520057629385323,0.14844312786966044
306,84.97307133777325,8.29815149782942
307,83.56148017806512,8.160300798639172
308,83.88470500402718,8.19186572304953
309,84.56704356763748,8.258500348402098
310,84.97307133777325,8.29815149782942
311,83.88470500402718,8.19186572304953
312,1.520057629385323,0.14844312786966044
313,1.4221627406752453,0.13888308014406692
314,85.23392990164103,8.323625966957133
315,1.4221627406752453,0.13888308014406692
316,1.520057629385323,0.14844312786966044
317,84.1446629218648,8.21725223846336
318,84.37649927238789,8.23989250706913
319,1.4221627406752453,0.13888308014406692
320,84.1446629218648,8.21725223846336
321,85.04020020576866,8.304707051344595
322,84.21093359522516,8.223723983908707
323,85.18415934150133,8.318765560693489
324,84.28355310890812,8.23081573329181
325,84.69742160456961,8.27123257857125
326,84.76522525283005,8.277854028596684
327,85.02476188194754,8.30319940253394
328,84.76522525283005,8.277854028596684
329,84.76522525283005,8.277854028596684
330,85.18415934150133,8.318765560693489
331,84.53992958897125,8.255852498922973
332,83.9567779083644,8.198904092613711
333,83.9567779083644,8.198904092613711
334,85.04020020576866,8.304707051344595
335,1.5017345588662612,0.14665376551428333
336,1.514590945738493,0.1479092720447747
337,1.514590945738493,0.1479092720447747
338,84.63987849275809,8.265613134058407
339,84.1446629218648,8.21725223846336
340,84.62459288585667,8.26412039900944
341,84.69742160456961,8.27123257857125
342,85.39412370603368,8.339269893167351
343,1.515298757929704,0.14797839432907264
344,83.9567779083644,8.198904092613711
345,85.19965697177103,8.320279001149515
346,85.18415934150133,8.318765560693489
347,84.36131712533233,8.238409875520736
348,84.28355310890812,8.23081573329181
349,84.36131712533233,8.238409875520736
350,85.04020020576866,8.304707051344595
351,85.19965697177103,8.320279001149515
352,85.19965697177103,8.320279001149515
353,83.56148017806512,8.160300798639172
354,1.514590945738493,0.1479092720447747
355,1.520057629385323,0.14844312786966044
356,83.56148017806512,8.160300798639172
357,84.8317095725281,8.284346637942196
358,1.5017345588662612,0.14665376551428333
359,83.81911087563785,8.185460046449009
360,84.37649927238789,8.23989250706913
361,84.1446629218648,8.21725223846336
362,84.36131712533233,8.238409875520736
363,84.69742160456961,8.27123257857125
364,84.63987849275809,8.265613134058407
365,84.78056515329313,8.279352065751281
366,85.18415934150133,8.318765560693489
367,85.39412370603368,8.339269893167351
368,84.69742160456961,8.27123257857125
369,85.18415934150133,8.318765560693489
370,1.520057629385323,0.14844312786966044
371,84.63987849275809,8.265613134058407
372,84.69742160456961,8.27123257857125
373,1.5017345588662612,0.14665376551428333
374,85.23392990164103,8.323625966957133
375,84.62459288585667,8.26412039900944
376,83.9567779083644,8.198904092613711
377,85.04020020576866,8.304707051344595
378,1.520057629385323,0.14844312786966044
379,84.8317095725281,8.284346637942196
380,84.1446629218648,8.21725223846336
381,85.23392990164103,8.323625966957133
382,84.37649927238789,8.23989250706913
383,84.69742160456961,8.27123257857125
384,84.97307133777325,8.29815149782942
385,85.02476188194754,8.30319940253394
386,84.62459288585667,8.26412039900944
387,84.37649927238789,8.23989250706913
388,85.18415934150133,8.318765560693489
389,83.56148017806512,8.160300798639172
390,85.18415934150133,8.318765560693489
391,84.76522525283005,8.277854028596684
392,1.515298757929704,0.14797839432907264
393,84.1446629218648,8.21725223846336
394,84.36131712533233,8.238409875520736
395,1.5017345588662612,0.14665376551428333
396,84.36708519405525,8.238973163481958
397,84.53992958897125,8.255852498922973
398,84.76522525283005,8.277854028596684
399,1.5017345588662612,0.14665376551428333
400,84.56704356763748,8.258500348402098
401,85.23392990164103,8.323625966957133
402,1.515298757929704,0.14797839432907264
403,85.19965697177103,8.320279001149515
404,83.88470500402718,8.19186572304953
405,84.63987849275809,8.265613134058407
406,84.69742160456961,8.27123257857125
407,1.5017345588662612,0.14665376551428333
408,84.76522525283005,8.277854028596684
409,1.520057629385323,0.14844312786966044
410,84.63987849275809,8.265613134058407
411,83.9567779083644,8.198904092613711
412,84.8317095725281,8.284346637942196
413,85.19965697177103,8.320279001149515
414,1.4221627406752453,0.13888308014406692
415,84.69742160456961,8.27123257857125
416,83.81911087563785,8.185460046449009
417,84.69742160456961,8.27123257857125
418,84.62459288585667,8.26412039900944
419,85.04020020576866,8.304707051344595
420,83.81911087563785,8.185460046449009
421,84.28355310890812,8.23081573329181
422,1.5017345588662612,0.14665376551428333
423,85.19965697177103,8.320279001149515
424,84.69742160456961,8.27123257857125
425,83.88470500402718,8.19186572304953
426,84.63987849275809,8.265613134058407
427,85.39412370603368,8.339269893167351
428,1.520057629385323,0.14844312786966044
429,83.81911087563785,8.185460046449009
430,1.4221627406752453,0.13888308014406692
431,1.5017345588662612,0.14665376551428333
432,83.88470500402718,8.19186572304953
433,84.1446629218648,8.21725223846336
434,84.36131712533233,8.238409875520736
435,1.515298757929704,0.14797839432907264
436,84.69742160456961,8.27123257857125
437,83.88470500402718,8.19186572304953
438,84.97307133777325,8.29815149782942
439,84.36708519405525,8.238973163481958
440,84.36708519405525,8.238973163481958
441,1.514590945738493,0.1479092720447747
442,84.78056515329313,8.279352065751281
443,84.37649927238789,8.23989250706913
444,84.36708519405525,8.238973163481958
445,85.04020020576866,8.304707051344595
446,84.37649927238789,8.23989250706913
447,84.69742160456961,8.27123257857125
448,83.9567779083644,8.198904092613711
449,1.5017345588662612,0.14665376551428333
450,84.97307133777325,8.29815149782942
451,83.81911087563785,8.185460046449009
452,83.56148017806512,8.160300798639172
453,83.81911087563785,8.185460046449009
454,84.62459288585667,8.26412039900944
455,84.76522525283005,8.277854028596684
456,1.520057629385323,0.14844312786966044
457,83.9567779083644,8.198904092613711
458,84.21093359522516,8.223723983908707
459,84.78056515329313,8.279352065751281
460,84.69742160456961,8.27123257857125
461,84.97307133777325,8.29815149782942
462,84.28355310890812,8.23081573329181
463,84.28355310890812,8.23081573329181
464,84.28355310890812,8.23081573329181
465,84.76522525283005,8.277854028596684
466,84.36131712533233,8.238409875520736
467,84.28355310890812,8.23081573329181
468,1.4221627406752453,0.13888308014406692
469,85.04020020576866,8.304707051344595
470,83.81911087563785,8.185460046449009
471,1.4221627406752453,0.13888308014406692
472,84.78056515329313,8.279352065751281
473,84.69742160456961,8.27123257857125
474,84.36708519405525,8.238973163481958
475,84.28355310890812,8.23081573329181
476,85.18415934150133,8.318765560693489
477,83.56148017806512,8.160300798639172
478,84.21093359522516,8.223723983908707
479,84.36708519405525,8.238973163481958
480,84.28355310890812,8.23081573329181
481,85.18415934150133,8.318765560693489
482,1.4221627406752453,0.13888308014406692
483,84.56704356763748,8.258500348402098
484,85.02476188194754,8.30319940253394
485,85.39412370603368,8.339269893167351
486,83.9567779083644,8.198904092613711
487,1.5017345588662612,0.14665376551428333
488,84.36131712533233,8.238409875520736
489,83.56148017806512,8.160300798639172
490,1.4221627406752453,0.13888308014406692
491,85.02476188194754,8.30319940253394
492,84.69742160456961,8.27123257857125
493,84.63987849275809,8.265613134058407
494,83.88470500402718,8.19186572304953
495,84.36131712533233,8.238409875520736
496,85.02476188194754,8.30319940253394
497,1.520057629385323,0.14844312786966044
498,83.88470500402718,8.19186572304953
499,85.04020020576866,8.304707051344595
500,84.37649927238789,8.23989250706913
501,84.36131712533233,8.238409875520736
502,84.78056515329313,8.279352065751281
503,1.514590945738493,0.1479092720447747
504,1.5017345588662612,0.14665376551428333
505,84.36708519405525,8.238973163481958
506,84.97307133777325,8.29815149782942
507,1.514590945738493,0.1479092720447747
508,83.88470500402718,8.19186572304953
509,84.1446629218648,8.21725223846336
510,84.53992958897125,8.255852498922973
511,1.520057629385323,0.14844312786966044
512,84.28355310890812,8.23081573329181
513,84.76522525283005,8.277854028596684
514,84.62459288585667,8.26412039900944
515,85.04020020576866,8.304707051344595
516,1.5017345588662612,0.14665376551428333
517,84.56704356763748,8.258500348402098
518,84.36708519405525,8.238973163481958
519,84.53992958897125,8.255852498922973
520,83.9567779083644,8.198904092613711
521,84.56704356763748,8.258500348402098
522,85.39412370603368,8.339269893167351
523,84.62459288585667,8.26412039900944
524,1.4221627406752453,0.13888308014406692
525,84.21093359522516,8.223723983908707
526,83.56148017806512,8.160300798639172
527,85.23392990164103,8.323625966957133
528,85.18415934150133,8.318765560693489
529,1.520057629385323,0.14844312786966044
530,85.18415934150133,8.318765560693489
531,84.76522525283005,8.277854028596684
532,83.88470500402718,8.19186572304953
533,84.21093359522516,8.223723983908707
534,84.76522525283005,8.277854028596684
535,84.56704356763748,8.258500348402098
536,84.78056515329313,8.279352065751281
537,84.21093359522516,8.223723983908707
538,1.515298757929704,0.14797839432907264
539,1.5017345588662612,0.14665376551428333
540,84.36708519405525,8.238973163481958
541,84.53992958897125,8.255852498922973
542,84.62459288585667,8.26412039900944
543,84.8317095725281,8.284346637942196
544,1.5017345588662612,0.14665376551428333
545,84.63987849275809,8.265613134058407
546,84.63987849275809,8.265613134058407
547,83.56148017806512,8.160300798639172
548,85.39412370603368,8.339269893167351
549,84.28355310890812,8.23081573329181
550,1.515298757929704,0.14797839432907264
551,84.63987849275809,8.265613134058407
552,1.4221627406752453,0.13888308014406692
553,84.62459288585667,8.26412039900944
554,85.39412370603368,8.339269893167351
555,1.5017345588662612,0.14665376551428333
556,83.88470500402718,8.19186572304953
557,84.36131712533233,8.238409875520736
558,1.514590945738493,0.1479092720447747
559,84.78056515329313,8.279352065751281
560,84.1446629218648,8.21725223846336
561,85.39412370603368,8.339269893167351
562,84.76522525283005,8.277854028596684
563,83.81911087563785,8.185460046449009
564,84.8317095725281,8.284346637942196
565,84.97307133777325,8.29815149782942
566,85.18415934150133,8.318765560693489
567,84.21093359522516,8.223723983908707
568,83.81911087563785,8.185460046449009
569,83.9567779083644,8.198904092613711
570,84.28355310890812,8.23081573329181
571,83.88470500402718,8.19186572304953
572,84.63987849275809,8.265613134058407
573,84.63987849275809,8.265613134058407
574,1.515298757929704,0.14797839432907264
575,83.9567779083644,8.198904092613711
576,84.1446629218648,8.21725223846336
577,84.62459288585667,8.26412039900944
578,84.97307133777325,8.29815149782942
579,85.18415934150133,8.318765560693489
580,84.21093359522516,8.223723983908707
581,84.36131712533233,8.238409875520736
582,84.56704356763748,8.258500348402098
583,1.514590945738493,0.1479092720447747
584,1.514590945738493,0.1479092720447747
585,85.19965697177103,8.320279001149515
586,85.02476188194754,8.30319940253394
587,1.4221627406752453,0.13888308014406692
588,1.5017345588662612,0.14665376551428333
589,85.19965697177103,8.320279001149515
590,85.23392990164103,8.323625966957133
591,84.8317095725281,8.284346637942196
592,85.39412370603368,8.339269893167351
593,84.69742160456961,8.27123257857125
594,83.81911087563785,8.185460046449009
595,1.515298757929704,0.14797839432907264
596,1.4221627406752453,0.13888308014406692
597,84.36131712533233,8.238409875520736
598,84.78056515329313,8.279352065751281
599,84.1446629218648,8.21725223846336
600,1.5017345588662612,0.14665376551428333
601,85.39412370603368,8.339269893167351
602,84.53992958897125,8.255852498922973
603,83.88470500402718,8.19186572304953
604,84.37649927238789,8.23989250706913
605,83.56148017806512,8.160300798639172
606,1.5017345588662612,0.14665376551428333
607,84.62459288585667,8.26412039900944
608,84.69742160456961,8.27123257857125
609,84.56704356763748,8.258500348402098
610,84.37649927238789,8.23989250706913
611,1.5017345588662612,0.14665376551428333
612,83.56148017806512,8.160300798639172
613,83.9567779083644,8.198904092613711
614,84.63987849275809,8.265613134058407
615,85.02476188194754,8.30319940253394
616,1.520057629385323,0.14844312786966044
617,85.04020020576866,8.304707051344595
618,84.76522525283005,8.277854028596684
619,84.36131712533233,8.238409875520736
620,84.62459288585667,8.26412039900944
621,84.21093359522516,8.223723983908707
622,85.39412370603368,8.339269893167351
623,85.04020020576866,8.304707051344595
624,1.515298757929704,0.14797839432907264
625,84.21093359522516,8.223723983908707
626,1.5017345588662612,0.14665376551428333
627,84.69742160456961,8.27123257857125
628,84.78056515329313,8.279352065751281
629,1.514590945738493,0.1479092720447747
630,1.520057629385323,0.14844312786966044
631,84.62459288585667,8.26412039900944
632,84.37649927238789,8.23989250706913
633,84.36708519405525,8.238973163481958
634,84.53992958897125,8.255852498922973
635,84.21093359522516,8.223723983908707
636,83.56148017806512,8.160300798639172
637,85.23392990164103,8.323625966957133
638,84.56704356763748,8.258500348402098
639,83.56148017806512,8.160300798639172
640,84.37649927238789,8.23989250706913
641,84.78056515329313,8.279352065751281
642,85.39412370603368,8.339269893167351
643,84.1446629218648,8.21725223846336
644,85.23392990164103,8.323625966957133
645,83.56148017806512,8.160300798639172
646,84.37649927238789,8.23989250706913
647,85.04020020576866,8.304707051344595
648,85.23392990164103,8.323625966957133
649,83.9567779083644,8.198904092613711
650,85.39412370603368,8.339269893167351
651,85.18415934150133,8.318765560693489
652,84.53992958897125,8.255852498922973
653,1.520057629385323,0.14844312786966044
654,85.39412370603368,8.339269893167351
655,1.514590945738493,0.1479092720447747
656,85.02476188194754,8.30319940253394
657,85.39412370603368,8.339269893167351
658,84.28355310890812,8.23081573329181
659,84.37649927238789,8.23989250706913
660,1.4221627406752453,0.13888308014406692
661,1.4221627406752453,0.13888308014406692
662,85.18415934150133,8.318765560693489
663,84.76522525283005,8.277854028596684
664,85.19965697177103,8.320279001149515
665,83.9567779083644,8.198904092613711
666,83.9567779083644,8.198904092613711
667,83.9567779083644,8.198904092613711
668,85.04020020576866,8.304707051344595
669,85.02476188194754,8.30319940253394
670,83.88470500402718,8.19186572304953
671,84.8317095725281,8.284346637942196
672,1.520057629385323,0.14844312786966044
673,85.19965697177103,8.320279001149515
674,84.53992958897125,8.255852498922973
675,84.36131712533233,8.238409875520736
676,1.5017345588662612,0.14665376551428333
677,1.520057629385323,0.14844312786966044
678,84.8317095725281,8.284346637942196
679,1.514590945738493,0.1479092720447747
680,1.515298757929704,0.14797839432907264
681,83.88470500402718,8.19186572304953
682,1.520057629385323,0.14844312786966044
683,1.514590945738493,0.1479092720447747
684,85.23392990164103,8.323625966957133
685,85.04020020576866,8.304707051344595
686,84.53992958897125,8.255852498922973
687,84.69742160456961,8.27123257857125
688,84.97307133777325,8.29815149782942
689,84.8317095725281,8.284346637942196
690,84.28355310890812,8.23081573329181
691,83.9567779083644,8.198904092613711
692,84.78056515329313,8.279352065751281
693,1.4221627406752453,0.13888308014406692
694,85.39412370603368,8.339269893167351
695,84.28355310890812,8.23081573329181
696,84.69742160456961,8.27123257857125
697,84.97307133777325,8.29815149782942
698,84.28355310890812,8.23081573329181
699,84.97307133777325,8.29815149782942
700,84.36131712533233,8.238409875520736
701,83.9567779083644,8.198904092613711
702,84.56704356763748,8.258500348402098
703,84.8317095725281,8.284346637942196
704,85.39412370603368,8.339269893167351
705,84.21093359522516,8.223723983908707
706,1.514590945738493,0.1479092720447747
707,1.4221627406752453,0.13888308014406692
708,83.9567779083644,8.198904092613711
709,1.520057629385323,0.14844312786966044
710,84.78056515329313,8.279352065751281
711,84.78056515329313,8.279352065751281
712,84.36708519405525,8.238973163481958
713,1.515298757929704,0.14797839432907264
714,1.514590945738493,0.1479092720447747
715,1.5017345588662612,0.14665376551428333
716,84.37649927238789,8.23989250706913
717,84.36708519405525,8.238973163481958
718,1.515298757929704,0.14797839432907264
719,85.39412370603368,8.339269893167351
720,83.81911087563785,8.185460046449009
721,84.21093359522516,8.223723983908707
722,84.63987849275809,8.265613134058407
723,84.53992958897125,8.255852498922973
724,84.69742160456961,8.27123257857125
725,85.02476188194754,8.30319940253394
726,84.37649927238789,8.23989250706913
727,1.515298757929704,0.14797839432907264
728,84.76522525283005,8.277854028596684
729,84.76522525283005,8.277854028596684
730,83.81911087563785,8.185460046449009
731,85.39412370603368,8.339269893167351
732,84.1446629218648,8.21725223846336
733,84.69742160456961,8.27123257857125
734,84.69742160456961,8.27123257857125
735,85.39412370603368,8.339269893167351
736,85.18415934150133,8.318765560693489
737,84.97307133777325,8.29815149782942
738,1.515298757929704,0.14797839432907264
739,83.88470500402718,8.19186572304953
740,85.18415934150133,8.318765560693489
741,85.04020020576866,8.304707051344595
742,84.37649927238789,8.23989250706913
743,84.56704356763748,8.258500348402098
744,1.515298757929704,0.14797839432907264
745,84.97307133777325,8.29815149782942
746,1.520057629385323,0.14844312786966044
747,1.5017345588662612,0.14665376551428333
748,1.514590945738493,0.1479092720447747
749,84.69742160456961,8.27123257857125
750,84.69742160456961,8.27123257857125
751,85.23392990164103,8.323625966957133
752,85.19965697177103,8.320279001149515
753,84.36708519405525,8.238973163481958
754,84.78056515329313,8.279352065751281
755,84.56704356763748,8.258500348402098
756,85.23392990164103,8.323625966957133
757,84.63987849275809,8.265613134058407
758,83.88470500402718,8.19186572304953
759,1.514590945738493,0.1479092720447747
760,1.514590945738493,0.1479092720447747
761,84.78056515329313,8.279352065751281
762,83.56148017806512,8.160300798639172
763,83.81911087563785,8.185460046449009
